login,repo_name,file_path,commit_message
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta\target\classes\edelta\Edelta.xtext
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.model\model\GraphMM.ecore,331: bidirectional relations in GraphMM,331: created model project
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.swtbot.tests.project\model\PersonsMM.ecore,331: added test project for SWTBot analyzer tests
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.swtbot.tests.project\model\Subscriptions.ecore,331: added test project for SWTBot analyzer tests
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.swtbot.tests.project\model\WebApp.ecore,331: added test project for SWTBot analyzer tests
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\bidirectional\TestEcoreForUsages1.ecore,331: deal with bidirectional dependency
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\bidirectional\TestEcoreForUsages2.ecore,331: deal with bidirectional dependency
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\independentdependencies\TestEcoreForUsages1.ecore,331: another test
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\independentdependencies\TestEcoreForUsages2.ecore,331: another test
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\independentdependencies\TestEcoreForUsages3.ecore,331: another test
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\independentdependencies\TestEcoreForUsages4.ecore,331: another test
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\transitive\TestEcoreForUsages1.ecore,331: transitive deps
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\transitive\TestEcoreForUsages2.ecore,331: transitive deps
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\transitive\TestEcoreForUsages3.ecore,331: transitive deps
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\twodependencies\TestEcoreForUsages1.ecore,331: use a deterministic order for analysis of the other packages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\twodependencies\TestEcoreForUsages2.ecore,331: use a deterministic order for analysis of the other packages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\twodependencies\TestEcoreForUsages4.ecore,331: use a deterministic order for analysis of the other packages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\unidirectional\TestEcoreForUsages1.ecore,331: deal with bidirectional dependency
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.dependency.analyzer.tests\testecores\unidirectional\TestEcoreForUsages2.ecore,331: deal with bidirectional dependency
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\model\My.ecore,164: outline links to creation expressions,some example projects
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\model\MyEcoreForLiveValidation.ecore,176: example for live validation
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\model\MySubPackages.ecore,added example files for subpackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\model\TestEcoreForReferences1.ecore,186: example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\model\TestEcoreForReferences2.ecore,186: example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\AnotherExample.edelta,"76: an example of ""use"" as ""extension""",75: MMrefactorings -> EdeltaRefactorings,75: gssi.refactorings -> edelta.refactorings.lib,53: refactored a few refactoring methods,restored code of the example,16: example using refactorings.lib,AnotherExample.edelta in example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\Example.edelta,"76: an example of ""use"" as ""extension""",25: updated example,show derived state packages in the outline,add a copy of the changed EClass in the derived state,updated examples,modified examples,check the contents of generated ecores,example with operation,initial model inference
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleAccessModifiedElements.edelta,164: updated example,164: initial implementation of offset helper
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleAccessNotYetExistingElements.edelta,194: updated example again,194: updated example,194: updated comment in example,194: updated example,194: added example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleAccessStaleElements.edelta,improved an example,113: example for stale elements with subpackages,113: updated the example,"113: example access to ""stale"" elements"
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleAcrossEPackages.edelta,186: example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleAcrossEPackages2.edelta,213: example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleContentAssist.edelta,208: filter proposals also for qualified references,208: example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleErrorRecovery.edelta,195: example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleReusableFunctions.edelta,"76: an example of ""use"" as ""extension"""
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleWithDuplicatedFeatureCheck.edelta,266: duplicate -> duplicated
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleWithLiveValidation.edelta,176: updated example,176: example for live validation
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleWithSubAmbiguities.edelta,233: improved example,172: example with ambiguities
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleWithSubPackages.edelta,added example files for subpackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.example\src\ExampleWithSubPackagesWithErrors.edelta,added example files for subpackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\AddressBook.ecore,updated AddressBook example,example of mergeAttributes
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\AddressBook2.ecore,extractClass AddresBook example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\AnotherSimple.ecore,266: example tests in Java
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\Person.ecore,266: example tests in Java
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\PersonList.ecore,266: example tests in Java
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\PersonListForChangeUpperBound.ecore,changeUpperBound with prompt
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\Petrinet.ecore,Arcs contained in Petrinet.arcs,places and transitions not required,made Petrinet example slightly more complex,updated Petrinet with lowerbound 1 for opposite,266: example tests in Java
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\Simple.ecore,266: example tests in Java
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\StateCharts.ecore,"436: put ""State"" in the middle in the example",StateCharts example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\StateChartsEnum.ecore,example with state charts enum
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\WorkPlace.ecore,266: example tests in Java
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\ChangeReferenceType\PersonListForChangeType.ecore,first test for stdlib examples
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\ChangeReferenceTypeMultiple\PersonListForChangeType.ecore,example change type multiple
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\ChangeToAbstract\PersonListForChangeToAbstract.ecore,also remove the manager attribute,exampleOfChangeToAbstract
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\ExamXMLExample1\ExamXML.ecore,another version of ExamXML example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\expectations\ExamXMLExample2\ExamXML.ecore,another version of ExamXML example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\AddressBook.ecore,updated AddressBook example,example of mergeAttributes
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\AddressBook2.ecore,extractClass AddresBook example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\AnotherSimple.ecore,234: example and test introducing mutual dep
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\ExamXML.ecore,first version of ExamXML
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\Person.ecore,186: example of two packages in examples
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\PersonList.ecore,75: edelta.personlist.example -> edelta.examples
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\PersonListForChangeToAbstract.ecore,exampleOfChangeToAbstract
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\PersonListForChangeType.ecore,first example of changeType in Edelta DSL
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\PersonListForChangeUpperBound.ecore,changeUpperBound with prompt
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\Petrinet.ecore,updated Petrinet with lowerbound 1 for opposite,75: WIP: Petrinet example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\Simple.ecore,234: example and test introducing mutual dep
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\StateCharts.ecore,StateCharts example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\StateChartsEnum.ecore,example with state charts enum
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\model\WorkPlace.ecore,186: example of two packages in examples
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\old-modified\beforeNewExtractMetaClass\PersonListBeforeNewExtractMetaClass.ecore,266: Updated again PersonList example for extractMetaClass
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\old-modified\beforeNewExtractMetaClass\PetrinetBeforeNewExtractMetaClass.ecore,266: Updated PetriNet for new extractMetaClass
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\changeupperbound\example\PersonListChangeUpperBoundExample.edelta,changeUpperBound with prompt
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\examxml\example\ExamXMLExample1.edelta,local var renaming,"use isSet(EObject, String)",another version of ExamXML example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\examxml\example\ExamXMLExample2.edelta,use createFrom,local var renaming,"use isSet(EObject, String)","ExamXML uses copyFrom(EObject,EObject)",simplified ExamXML example,another version of ExamXML example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\extractclass\example\PersonExtractAddressExample.edelta,extractClass AddresBook example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\introducingdep\example\IntroducingDepModifExample.edelta,234: example and test introducing mutual dep
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\introducingdep\example\IntroducingDepOpExample.edelta,234: example and test introducing mutual dep
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\mergename\example\PersonMargeNameExample.edelta,example of mergeAttributes
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\mergename\example\PersonMargeNameWithPromptExample.edelta,comments,"explicit metamodel ""ecore""",mergeStringAttributes with prompt
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\personlist\example\PersonListExample.edelta,266: enumToSubclasses only takes the attribute,266: don't pass containing class to enumToSubclasses,266: introduceSubclasses -> enumToSubclasses,266: simplified PersonList for introduceSubclasses,266: Updated PersonList with another mergeFeatures,266: Updated PersonList with mergeFeatures,266: Updated PersonList for extractSuperclass,266: Updated PersonList for referenceToClass,266: Updated again PersonList example for extractMetaClass,266: switched two param names in extractMetaClass,"Revert ""266: Updated PersonList example for extractMetaClass""",266: Updated PersonList example for extractMetaClass,142: removed newEAttribute versions without requirements,76: extractIntoSuperclass,"76: ""use"" as ""extension"" in PersonList example",75: refactored PersonListExample
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\petrinet\example\PetrinetExample.edelta,Arcs contained in Petrinet.arcs,places and transitions not required,removed a few old comments from petrinet.edelta,made Petrinet example slightly more complex,266: use makeRequired,266: Updated Petrinet for extractSuperclass,266: Updated Petrinet for referenceToClass,266: Updated PetriNet for new extractMetaClass,266: switched two param names in extractMetaClass,76: extractIntoSuperclass,96: slightly improved Petrinet example,93: updated first part of Petrinet example,75: WIP: Petrinet example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\statecharts\example\StateChartsExample.edelta,"436: put ""State"" in the middle in the example","simplified using getEClass(EPackage,className)",StateCharts example
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\statecharts\example\StateChartsWithPromptExample.edelta,436: statecharts example with prompt
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\statechartsenum\example\StateChartsEnumExample.edelta,example with state charts enum
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\stdlib\examples\ChangeReferenceTypeExample.edelta,setValueFrom in edelta example,use implicitly imported EdeltaEcoreUtil,use ecoreref in changeType example,first example of changeType in Edelta DSL
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\stdlib\examples\ChangeReferenceTypeManualExample.edelta,don't use ecoreref in modelMigration example,getValueAsEObject in edelta example,use implicitly imported EdeltaEcoreUtil,simplified manual example,example of manual change type
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\stdlib\examples\ChangeReferenceTypeMultipleExample.edelta,example change type multiple
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\stdlib\examples\ChangeToAbstractExample.edelta,organized imports,also remove the manager attribute,use createInstance without initializer,exampleOfChangeToAbstract
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\src\edelta\twopackages\example\TwoPackagesExample.edelta,186: example of two packages in examples
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\AddressBook.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\AddressBook2.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\AnotherSimple.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\ExamXML.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\Person.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\PersonList.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\PersonListForChangeToAbstract.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\PersonListForChangeType.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\PersonListForChangeUpperBound.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\Petrinet.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\Simple.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\StateCharts.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\StateChartsEnum.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.examples\target\classes\WorkPlace.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\My.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\My2.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\MySubPackages.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForReferences.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForReferences1.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForReferences2.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForRemove.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForUsages1.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForUsages2.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForUsages3.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\target\classes\TestEcoreForUsages4.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\My.ecore,added getEEnum and getEEnumLiteral,tests for getters for features,"getEClassifier, EClass, EDataType",test for loadEcoreFiles
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\My2.ecore,getEPackage
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\MySubPackages.ecore,141: sub sub package and class with the same name,141: test copyENamedElement with subpackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForReferences.ecore,copy EClass does not preserve EOpposite,copy without proxy resolution
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForReferences1.ecore,186: added EOpposite,186: two ecores with cross references
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForReferences2.ecore,186: added EOpposite,186: two ecores with cross references
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForRemove.ecore,266: added another attribute to the test,266: added an attribute to the test,266: more complex test for remove EClassifier
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForUsages1.ecore,266: usedPackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForUsages2.ecore,266: usedPackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForUsages3.ecore,266: other tests for usedPackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.lib.tests\testecores\TestEcoreForUsages4.ecore,266: other tests for usedPackages
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.maven.example\model\My.ecore,58: maven.example stores ecore in a separate folder and run the App
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.maven.example\modified\My.ecore,58: more complex maven.example,58: maven.example uses refactorings.lib,58: maven.example stores ecore in a separate folder and run the App
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.maven.example\src\main\java\example\example\Example.edelta,266: addMandatoryAttr -> addMandatoryAttribute,130: Maven example with reusable function,104: ported Maven example to the new syntax,"76: ""use"" as ""extension"" in Maven example"
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.maven.example\src\main\java\example\example\ExampleReusableFunctions.edelta,130: Maven example with reusable function
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.maven.example\target\classes\My.ecore
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.maven.example\target\classes\example\example\Example.edelta
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.maven.example\target\classes\example\example\ExampleReusableFunctions.edelta
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.model.example\model\MyExample.ecore,some example projects
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.newproject.template\model\My.ecore,also use the migrator in the template,updated project template with changeEClass,case for EEnum,template project for new project wizard
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.newproject.template\modified\My.ecore,also use the migrator in the template,83: updated template project,updated project template with changeEClass,updated template project with extends,updated template project,updated template example with a forward reference,updated template example with createEAttribute,generate method for createEClass body,added createEClass in template project,modified example,modified examples,template project for new project wizard
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.newproject.template\src\com\example\Example.edelta,also use the migrator in the template,83: example ecoreref fully qualified,83: updated template project,83: moved Edelta file
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.refactorings.lib\src\edelta\refactorings\lib\EdeltaBadSmellsChecker.edelta,266: duplicate -> duplicated,176: example of checkDuplicateFeatures,176: checkDuplicateFeatures
LorenzoBettini,edelta,E:/xtext_repos_clone_new\LorenzoBettini_edelta\edelta.parent\edelta.refactorings.lib\src\edelta\refactorings\lib\EdeltaBadSmellsFinder.edelta,387: removed useless toList,387: removed allEStructuralFeatures(EPackage) from edelta.refactorings,266: directSubclasses in badsmell finder uses packagesToInspect,266: use ecoreref in bad smells finder,266: doesNotReferToClasses,266: self references are considered,266: use packagesToInspect in isNotReferencedByOthers,266: isNotReferencedByOthers,266: hasNoReferenceDifferentFromSelf,266: duplicate -> duplicated,266: renamed EdeltaFeatureEqualityHelper,266: removed spurious tab chars,266: resolve abstract subclass of concrete superclass,266: makeConcrete/makeAbstract,266: use library allEClasses,255: Some cleaning in bad smell duplicate features,classification by hierarchy at least 2 subclasses,fixed findDuplicateFeaturesInSubclasses logging,fixed findDuplicateFeaturesInSubclasses,findDuplicateFeaturesInSubclasses,findAbstractSubclassesOfConcreteSuperclass,75: findAbstractConcreteMetaclasses,75: findConcreteAbstractMetaclasses,75: findClassificationByHierarchy,75: moved helper in a separate package,"75: findDeadClassifiers, hasNoReferenceInThisPackage, isNotReferenced",75: findRedundantContainers,75: findDuplicateFeatures
